23459167	Differential phosphoproteome of the striatum from GENENOTIN knockout and GENENOTIN knockout mice treated with CHEMICALNOTIN: Correlations with CHEMICALNOTIN-induced neurotoxicity. The neurotrophic factors GENEIN (GENEIN) and GENEIN (GENEIN) have been shown to modulate CHEMICALIN-induced neurotoxicity. Accordingly, GENENOTIN-/- and GENENOTIN-/- mice show an increased vulnerability to CHEMICALNOTIN-induced neurotoxic effects. In an effort to uncover new pharmacological targets to prevent CHEMICALNOTIN neurotoxic effects, we have now used a proteomic approach to study protein phosphorylation, in which we combined phosphoprotein enrichment, by immobilized metal affinity chromatography (IMAC), with two-dimensional gel electrophoresis and mass spectrometry, in order to identify the phosphoproteins regulated in the striatum of GENENOTIN-/-, GENENOTIN-/- and wild type (WT) mice treated with CHEMICALNOTIN. We identified 13 differentially expressed phosphoproteins that are judged to be relevant in the neuroprotective roles of GENEIN and GENEIN against CHEMICALIN-induced neurotoxicity. It is very interesting to note that 4 of these phosphoproteins, GENENOTIN (GENENOTIN), GENENOTIN (GENENOTIN), GENENOTIN (GENENOTIN) and GENENOTIN (GENENOTIN), are known to be involved in Parkinson's disease, a result of significant importance since GENENOTIN and GENENOTIN have been also demonstrated to limit Parkinson's disease (PD) progress and have been suggested to be among the important genetic factors possibly preventing the development of PD in CHEMICALNOTIN abusers. The data identify phosphoproteins differentially regulated by CHEMICALNOTIN treatment and/or the presence of endogenous GENENOTIN/GENENOTIN which may be relevant mediators of GENENOTIN/GENENOTIN neuroprotective effects against CHEMICALNOTIN-induced neurotoxicity. The data support further studies to validate the phosphoproteins here identified as possible new pharmacological targets to prevent CHEMICALNOTIN neurotoxic effects.
23530006	Universal rule on chirality-dependent bandgaps in graphene antidot lattices. Graphene with periodically patterned antidots has attracted intense research attention as it represents a facile route to open a bandgap for graphene electronics. However, not all graphene antidot lattices (GALs) can open a bandgap and a guiding rule is missing. Here, through systematic first-principles calculations, it is found that bandgaps in triangular GALs are surprisingly well defined by a chirality vector R = n a1 + ma2 connecting two neighboring antidots, where a1 and a2 are the basis vectors of graphene. The bandgap opens in the GALs with (n-m)mod3 = 0 but remains closed in those with (n-m)mod3 = ±1, reminiscent of the gap-chirality rule in carbon nanotubes. Remarkably, the gap value in GALs allows ample modulation by adjusting the length of chirality vectors, shape and size of the antidots. The gap-chirality relation in GALs stems from the chirality-dependent atomic structures of GALs as revealed by a super-atom model as well as Clar sextet analyses. This chirality-dependent bandgap is further shown to be a generic behavior in any parallelogram GAL and thus serves as an essential stepping stone for experimenters to realize graphene devices by antidot engineering.
9480923	Exogenous CHEMICALIN activates GENEIN via GENEIN-dependent signalling pathway. CHEMICALNOTIN is an important regulatory molecule implicated in a variety of biological processes in response to stress and GENENOTIN. To understand the signal transduction pathway of CHEMICALNOTIN to the nucleus, in the present study, we examined whether CHEMICALNOTIN, a cell permeable CHEMICALNOTIN, activates GENENOTIN (GENENOTIN). Treatment of Rat-2 fibroblast cells with CHEMICALIN caused the stimulation of GENEIN-dependent reporter gene activity in a dose- and time-dependent manner by transient transfection analysis. Next, we examined the role of GENENOTIN family GENENOTIN in the CHEMICALIN-induced signalling to GENEIN activation. By reporter gene analysis following transient transfections with various plasmids expressing a dominant negative mutant form of GENENOTIN, GENENOTIN or GENENOTIN, CHEMICALIN-induced GENEIN activation was shown to be selectively repressed by pEXV-RacN17 encoding a dominant negative mutant of GENENOTIN, suggesting that GENEIN activity is essential for the signalling cascade of CHEMICALIN to the nucleus. In a further study to analyse the downstream mediator of GENENOTIN in the CHEMICALNOTIN-signalling pathway, we observed that either pretreatment with CHEMICALNOTIN, a potent and specific inhibitor of phospholipase A2, or co-transfection with antisense GENENOTIN (GENENOTIN) oligonucleotide repressed the CHEMICALIN-induced GENEIN activation selectively, implying a critical role of GENEIN in CHEMICALIN-induced signalling to nucleus. Consistent with these results, the translocation of GENEIN protein as well as the release of CHEMICALIN, a principal product of GENEIN, was rapidly induced by the addition of CHEMICALIN in a GENEIN-dependent manner. Together, our findings suggest the critical role of 'GENEIN and subsequent activation of GENEIN' in CHEMICALIN-signalling to nucleus.
16730121	Effect of CHEMICALIN (CHEMICALIN), a selective GENEIN agonist, on motor performance in mice. Effect of CHEMICALIN (CHEMICALIN, CHEMICALIN), a selective GENEIN agonist, on motor coordination was studied using rota-rod performance in mice. CHEMICALNOTIN did not impair rota-rod performance at doses of 3, 10 and 30 mg/kg, p.o. CHEMICALIN and CHEMICALIN (CHEMICALIN), a ligand of GENEIN biding site, also had no impairment on the performance, per se. However, in combination with a low dose of CHEMICALNOTIN (3mg/kg, p.o.), treatment with CHEMICALNOTIN and CHEMICALNOTIN exacerbated the impairment by CHEMICALNOTIN. CHEMICALNOTIN had no significant effect on the CHEMICALNOTIN-induced impairment of motor coordination.
23514378	The role of platelet/lymphocyte GENENOTIN in depression and beyond. A large amount of the data gathered in the last 50 years support the hypothesis that alterations of the CHEMICALNOTIN (CHEMICALNOTIN) neurotransmission play a crucial role in the pathophysiology of not only major depression (MD), but also of different neuropsychiatric disorders. Research in this field has been substantially promoted by the evidence that the reuptake protein (GENENOTIN), present in presynaptic neurons, is a key element in terminating the activity of the neurotransmitter in the synaptic cleft. For this reason, it was specifically targeted for the development of second-generation antidepressants, in particular of selective CHEMICALNOTIN reuptake inhibitors (SSRIs), with the aim of increasing the intrasynaptic CHEMICALNOTIN concentrations. Moreover, since a lot of studies showed that circulating platelets and, more recently, lymphocytes possess functional GENENOTIN proteins, they have been widely used as peripheral mirrors of the same structures located in the central nervous system. The presence of functional GENENOTIN in blood cells suggests strict relationships between the nervous and the immune system that need to be better clarified in MD, as well as the possibility of reciprocal modulation of the two systems by different drugs. This paper aims to review briefly the literature on the CHEMICALIN hypothesis of depression with a major focus on the possible role of GENEIN in this disorder, while highlighting how recent data are more oriented on dimensional rather than nosological involvement of this structure in different conditions spanning from normality to pathology.
23410005	Synthesis and cancer stem cell-based activity of substituted CHEMICALIN designed as next generation GENEIN inhibitors. Dysregulation of the GENENOTIN (GENENOTIN) pathway in a wide range of tumors has made GENENOTIN a consensus target to inhibit as illustrated by more than 15 inhibitors now in clinical trials. Our previous work, built on the early pioneering multikinase inhibitor CHEMICALIN, resulted in the only GENEIN vascular-targeted GENEIN inhibitor prodrug, CHEMICALIN, which has now completed Phase I clinical trials. This inhibitor has properties that impart more in vivo activity than should be warranted by its enzymatic potency, which in general is much lower than other clinical stage GENENOTIN inhibitors. We embarked on the exploration of scaffolds that retained such properties while simultaneously exhibiting an increased potency toward GENENOTIN. This work resulted in the discovery of the CHEMICALIN system as the foundation of a new compound class of potential GENEIN inhibitors having improved potency toward GENEIN. The synthesis and cancer stem cell-based activity of these compounds are reported herein.
23265893	Heterobivalent dual-target probe for targeting GRP and Y1 receptors on tumor cells. Receptor targeting ligands for imaging and/or therapy of cancer are limited by heterogeneity of receptor expression by tumor cells, both inter-patient and intra-patient. It is often more important for imaging agents to identify local and distant spread of disease than it is to identify a specific receptor presence. Two natural hormone peptide receptors, GRPR and Y1, are specifically interesting because expression of GRPR, Y1 or both is up-regulated in most breast cancers. We describe here the design and development of a new heterobivalent peptide ligand, truncated bombesin (t-BBN)/BVD15-DO3A, for dual-targeting of GRPR and Y1, and validation of its dual binding capability. Such a probe should be useful in imaging cells, tissues and tumors that are GRPR and/or Y1 positive and should target radioisotopes, for example, (68)Ga and/or (177)Lu, to more tumors cells than single GRPR or Y1 targeted probes. A GRP targeting ligand, J-G-Abz4-QWAVGHLM-NH(2) (J-G-Abz4-t-BBN), and an Y1 targeting ligand, INP-K[ε-J-(α-DO3A-ε-DGa)-K]-YRLRY-NH(2)([ε-J-(α-DO3A-ε-DGa)-K]-BVD-15), were synthesized and coupled to produce the heterobivalent ligand, t-BBN/BVD15-DO3A. Competitive displacement binding assays using t-BBN/BVD15-DO3A against (125)I-Tyr(4)-BBN yielded an IC(50) value of 18 ± 0.7 nM for GRPR in T-47D cells, a human breast cancer cell line. A similar assay using t-BBN/BVD15-DO3A against porcine (125)I-NPY showed IC(50) values of 80 ± 11 nM for Y1 receptor in MCF7 cells, another human breast cancer cell line. In conclusion, it is possible to construct a single DO3A chelate containing probe that can target both GRPR and Y1 on human tumor cells.
23584857	Induction of the metabolic regulator Txnip in fasting-induced and natural torpor. Torpor is a physiological state characterised by controlled lowering of metabolic rate and core body temperature, allowing substantial energy savings during periods of reduced food availability or harsh environmental conditions. The hypothalamus coordinates energy homeostasis and thermoregulation, and plays a key role in directing torpor. We recently showed that mice lacking the orphan G protein coupled receptor Gpr50 readily enter torpor in response to fasting, and have now used these mice to conduct a microarray analysis of hypothalamic gene expression changes related to the torpor state. This revealed a strong induction of thioredoxin interacting protein (Txnip) in the hypothalamus of torpid mice, which was confirmed by quantitative RT-PCR and Western blot analyses. In situ hybridisation identified the ependyma lining the third ventricle as the principal site of torpor-related expression of Txnip. To characterise further the relationship between Txnip and torpor, we profiled Txnip expression in mice during prolonged fasting, cold exposure, and 2-deoxyglucose-induced hypometabolism, as well as in naturally occurring torpor bouts in the Siberian hamster. Strikingly, pronounced upregulation of Txnip expression was only observed in WT mice when driven into torpor, and during torpor in the Siberian hamster. Increase of Txnip was not limited to the hypothalamus, with exaggerated expression in white adipose tissue, brown adipose tissue, and liver also demonstrated in torpid mice. Given the recent identification of Txnip as a molecular nutrient sensor important in the regulation of energy metabolism, our data suggest that elevated Txnip expression is critical to regulating energy expenditure and fuel utilisation during the extreme hypometabolic state of torpor.
23567959	Design, synthesis and antiproliferative properties of some new 5-substituted-2-iminobenzimidazole derivatives. Some new 1,3,5-substituted-2,3-dihydro-2-imino-benzimidazoles were synthesized under solid-liquid phase transfer catalysis conditions using 5-substituted-2-aminobenzimidazoles as precursors in order to assess their cytotoxicity respectively proliferative activity. The structures of the compounds were confirmed by IR, (1)H NMR, (13)C NMR and elemental analysis. Compounds 9-10, 12 and 16-17 were evaluated for their cytotoxical effect on four cancer cell lines: HT-29, breast cancer cells MDA-MB-231, HeLa, HepG2 and as well as human diploid cell line Lep-3. Significant cytotoxicity of hydrazone 16 against MDA-MB-231 was established by biologically study, the IC50 was 6.2 nM while the EC50 value to Lep 3 is 0.21 nM. Relative high antiproliferative effects of the acetate 12 and compound 16 against HT-29 were ascertained and the calculated IC50 values were IC50 - 0.85 nM and IC50 - 2.83 nM respectively. Cytotoxic activity against HeLa and HepG2 cells was demonstrated by hydrazone 17, IC50 was 7.2 nM and 117 nM respectively. All tested compounds revealed proliferative activities to human diploid cell line Lep-3. The EC50 values were in the range from 0.05 to 16.91 nM. The obtained results prove the selective cytotoxicity of the tested compounds and are promising for further evaluation of the investigated compounds in vivo experiments using experimentally induced tumors in laboratory animals.
23266719	Immunomodulatory properties of multi-walled carbon nanotubes in peripheral blood mononuclear cells from healthy subjects and allergic patients. In the present study, we investigated the immunomodulatory activity of multi-walled carbon nanotubes (MWCNTs) in peripheral blood mononuclear cells (PBMCs) from healthy donors and mite-allergic subjects. Freshly prepared PBMCs, stimulated or not with Toll-like receptor (TLR)1-9 agonists, a T cell mitogen (phytohemagglutinin A) or mite allergen extract were cultured in the presence or absence of MWCNTs. Secretion of TNF-α, IL-2, IL-5, IL-6, IL-12/23p40 or IFN-γ was quantified in the culture supernatants by ELISA. Basal secretion of all the cytokines was not altered by MWCNTs in PBMCs from both healthy donors and allergic subjects. In PBMCs from healthy donors, TNF-α, IL-6 and IL-12/23p40 secretion in response to the TLR4 agonist, lipopolysaccharide was however increased in a dose-dependent manner by MWCNTs. Significant increases in the release of these cytokines were also observed in PBMCs stimulated with a TLR2 or TLR3 agonist. MWCNTs also increased the release of IL-2 and IFN-γ by PBMCs stimulated with a T cell mitogen. In contrast, MWCNTs inhibited allergen-induced IL-5 secretion by PBMCs from mite-allergic subjects. As well, MWCNTs altered the capacity of PBMC-derived monocytes to differentiate into functional dendritic cells. All together, our data suggest that according to its immune cell target, MWCNTs may either promote or suppress immune responses in humans. Further investigations are necessary to fully understand the complexity behind interactions of engineered nanoparticles with the immune system.
23509039	2-aminothiazoles with improved pharmacotherapeutic properties for treatment of prion disease. Recently, we described the aminothiazole lead (4-biphenyl-4-ylthiazol-2-yl)-(6-methylpyridin-2-yl)-amine (1), which exhibits many desirable properties, including excellent stability in liver microsomes, oral bioavailability of ∼40 %, and high exposure in the brains of mice. Despite its good pharmacokinetic properties, compound 1 exhibited only modest potency in mouse neuroblastoma cells overexpressing the disease-causing prion protein PrP(Sc) . Accordingly, we sought to identify analogues of 1 with improved antiprion potency in ScN2a-cl3 cells while retaining similar or superior properties. Herein we report the discovery of improved lead compounds such as (6-methylpyridin-2-yl)-[4-(4-pyridin-3-yl-phenyl)thiazol-2-yl]amine and cyclopropanecarboxylic acid (4-biphenylthiazol-2-yl)amide, which exhibit brain exposure/EC50 ratios at least tenfold greater than that of compound 1.
16978033	Immunotherapy for De Novo renal transplantation: what's in the pipeline? Immunosuppressive drugs have been traditionally developed to prevent acute rejection and to improve short-term kidney transplant outcomes. There is still a medical need to improve outcomes among subgroups of patients at higher risk for graft loss and to reduce cardiovascular, infectious and malignancy-associated morbidity and mortality, and improve long-term adherence. Several new immunosuppressive agents and formulations are undergoing clinical investigation and are discussed in this review.A modified release CHEMICALNOTIN formulation (MR4) for once-daily administration is undergoing phase III trials. It has been developed to be administered de novo or for maintenance using the same therapeutic target CHEMICALNOTIN trough concentrations as for the original formulation. Belatacept (LEA29Y), a second generation GENENOTIN GENENOTIN (GENENOTIN-GENENOTIN), blocks the interaction between GENENOTIN and GENENOTIN costimulatory pathways. In phase II trials, belatacept was as effective as CHEMICALNOTIN (CHEMICALNOTIN) when administered in combination with basiliximab, CHEMICALNOTIN (CHEMICALNOTIN) and corticosteroids. Currently, belatacept is undergoing phase III trials including one study in recipients of organs from expanded criteria donors. Inhibitors of the GENENOTIN show some selectivity for cells of the lymphoid lineage and have been shown to be effective in late preclinical transplant models. The most frequent adverse effects have been related to nonspecific binding to GENENOTIN GENENOTIN. CHEMICALIN, a GENEIN inhibitor is currently in phase II clinical trials.CHEMICALIN, is a synthetic CHEMICALIN that targets the critical enzyme of the de novo CHEMICALNOTIN synthesis, GENEIN, and GENEIN has completed phase II trials. CHEMICALNOTIN also shows antiviral activities that have been tested in patients with polyomavirus nephropathy. CHEMICALIN (CHEMICALIN), a synthetic GENEIN modulator that reduces the recirculation of lymphocytes to blood and peripheral tissues including inflammatory lesions and graft sites is undergoing phase III trials. Although the efficacy of CHEMICALNOTIN is similar to CHEMICALNOTIN in patients receiving full doses of CHEMICALNOTIN, safety issues such as a negative chronotropic effect, macular oedema, pulmonary adverse reactions and graft function resulted in premature discontinuation of the development programme for kidney transplantation. Because there was no clear clinical benefit over treatment options, the clinical development programme of CHEMICALNOTIN was discontinued.Finally, a new evolving strategy with powerful induction-induced prolonged T-cell depletion followed by low-dose immunosuppressive monotherapy is showing promising results.
15686475	Effect of GENENOTIN on recombinant GENENOTIN. In this work, we report that the recombinant GENENOTIN (GENENOTIN)-GENENOTIN (GENENOTIN) isoforms, GENENOTIN (GENENOTIN) (GENENOTIN-GENENOTIN) fusion protein or free truncated GENENOTIN, were activated by GENENOTIN (GENENOTIN) to an extent of 60%. Both truncated forms of GENENOTIN (GENENOTIN), GENENOTIN and GENENOTIN, were markedly activated by GENENOTIN to an extent of 141 and 85%, respectively, while GENENOTIN-GENENOTIN was not significantly affected. The activation appears to be due to an increase of GENEIN affinity for its cofactor, CHEMICALIN (CHEMICALIN). This conclusion is based on the following observations. Firstly, the V(max) of GENEIN was increased when GENENOTIN was present whereas the affinity for the substrate, CHEMICALIN, was not affected. Secondly, the affinity of GENEIN for CHEMICALIN was increased in the presence of GENENOTIN. Thirdly, results from GENENOTIN-agarose affinity column chromatography studies indicated a direct interaction or binding between GENENOTIN and GENENOTIN. Fourthly, GENENOTIN was found to be copurified with GENENOTIN/GENENOTIN by anti-GENENOTIN immunoaffinity column using rat brain extract. Hence, it is proposed that a conformational change is induced when GENENOTIN interacts with GENENOTIN or GENENOTIN, resulting in an increase of GENEIN affinity for CHEMICALIN and the activation of GENENOTIN. The physiological significance of the interaction between GENENOTIN and GENENOTIN is discussed.
17488480	CHEMICALNOTIN acts as a mediator of inflammation in acute pancreatitis: in vitro studies using isolated mouse pancreatic acinar cells. CHEMICALIN (CHEMICALIN) is synthesized from CHEMICALIN via the action of GENEIN (GENEIN) and GENEIN (GENEIN). We have earlier shown that CHEMICALNOTIN acts as a mediator of inflammation. However the mechanism remains unclear. In this study, we investigated the presence of CHEMICALNOTIN and the expression of CHEMICALIN synthesizing enzymes, GENEIN and GENEIN, in isolated mouse pancreatic acini. Pancreatic acinar cells from mice were incubated with or without CHEMICALNOTIN (10(-7) M for 30 and 60 min). CHEMICALIN increased the levels of CHEMICALNOTIN and GENEIN mRNA expression while GENEIN mRNA expression was decreased. In addition, cells pre-treated with CHEMICALIN (CHEMICALIN, 3 mM), a GENEIN inhibitor, reduced the formation of CHEMICALNOTIN in CHEMICALNOTIN treated cells, suggesting that GENEIN may be the main enzyme involved in CHEMICALIN formation in mouse acinar cells. Furthermore, GENEIN (GENEIN) concentration in the acini and expression of GENEIN gene (GENEIN, GENEIN) and GENEIN (GENEIN), the primary receptor for CHEMICALNOTIN, are increased in secretagogue CHEMICALIN-treated acinar cells. Inhibition of endogenous production of CHEMICALIN by CHEMICALNOTIN significantly suppressed GENEIN concentration, GENEIN expression and GENEIN expression in the acini. To determine whether CHEMICALNOTIN itself provoked inflammation in acinar cells, the cells were treated with CHEMICALNOTIN donor drug, CHEMICALIN (CHEMICALIN), (10, 50 and 100 muM), that resulted in a significant increase in GENEIN concentration and expression of GENEIN and GENEIN in acinar cells. These results suggest that the pro-inflammatory effect of CHEMICALIN may be mediated by GENEIN-GENEIN related pathway in mouse pancreatic acinar cells.
17618628	Thermodynamic determination of the binding constants of angiotensin-converting enzyme inhibitors by a displacement method. Somatic angiotensin I-converting enzyme (s-ACE) plays a central role in blood pressure regulation and has been the target of most antihypertensive drugs. A displacement isothermal titration calorimetry method has been used to accurately determine the binding constant of three strong s-ACE inhibitors. Under the experimental conditions studied in this work, the relative potency of the inhibitors was determined to be enalaprilat>lisinopril>captopril. We analyze the thermodynamic behaviour of the binding process using the new structural information provided by the ACE structures, as well as the conformational changes that occur upon binding.
23624810	Antiaggressive activity of central oxytocin in male rats. RATIONALE: A substantial body of research suggests that the neuropeptide oxytocin promotes social affiliative behaviors in a wide range of animals including humans. However, its antiaggressive action has not been unequivocally demonstrated in male laboratory rodents. OBJECTIVE: Our primary goal was to examine the putative serenic effect of oxytocin in a feral strain (wild type Groningen, WTG) of rats that generally show a much broader variation and higher levels of intermale aggression than commonly used laboratory strains of rats. METHODS: Resident animals were intracerebroventricularly (icv) administered with different doses of synthetic oxytocin and oxytocin receptor antagonist, alone and in combination, in order to manipulate brain oxytocin functioning and to assess their behavioral response to an intruder. RESULTS: Our data clearly demonstrate that acute icv administered oxytocin produces dose-dependent and receptor-selective changes in social behavior, reducing aggression and potentiating social exploration. These antiaggressive effects are stronger in the more offensive rats. On the other hand, administration of an oxytocin receptor antagonist tends to increase (nonsignificantly) aggression only in low-medium aggressive animals. CONCLUSIONS: These results suggest that transiently enhancing brain oxytocin function has potent antiaggressive effects, whereas its attenuation tends to enhance aggressiveness. In addition, a possible inverse relationship between trait aggression and endogenous oxytocinergic signaling is revealed. Overall, this study emphasizes the importance of brain oxytocinergic signaling for regulating intermale offensive aggression. This study supports the suggestion that oxytocin receptor agonists could clinically be useful for curbing heightened aggression seen in a range of neuropsychiatric disorders like antisocial personality disorder, autism, and addiction.
23631499	Possible Therapeutic Uses of Salvia triloba and Piper nigrum in Alzheimer's Disease-Induced Rats. Abstract This study aimed to investigate the role of Salvia triloba L. and Piper nigrum extracts in ameliorating neuroinflammatory insults characteristic of Alzheimer's disease (AD) in an experimentally induced rat model. Adult male Sprague-Dawley rats were classified into Group 1 (n=10): normal healthy animals serving as the negative control group; Group 2 (n=60): the AD-induced group. After AD induction, animals in the AD-induced group were divided randomly and equally into 6 subgroups. The first subgroup served as AD control; the second one, which served as positive control, was treated orally with the conventional therapy for AD (CHEMICALNOTIN) at a dose of 0.3 mg/kg body weight (b.w.) daily for 3 months. The third and fourth subgroups were, respectively, treated orally with the S. triloba extract at a dose of 750 and 375 mg/kg b.w. daily for 3 months. The fifth and sixth subgroups were, respectively, treated orally with the P. nigrum extract at a dose of 187.5 and 93.75 mg/kg b.w. daily for 3 months. Levels of brain CHEMICALNOTIN (Ach), serum and brain GENENOTIN (GENENOTIN) activity, GENENOTIN (GENENOTIN), total GENENOTIN (GENENOTIN), and GENENOTIN (GENENOTIN) were estimated. The results showed that administration of CHEMICALIN resulted in a significant elevation in the levels of GENEIN activity, GENEIN, GENEIN, and GENEIN accompanied with a significant depletion in the Ach level. Treatment of AD rats with each of the selected medicinal plant extracts caused marked improvement in the measured biochemical parameters. In conclusion, S. triloba and P. nigrum methanolic extracts have potent anti-inflammatory effects against neuroinflammation characterizing AD.
23578607	CHEMICALNOTIN conjugation attenuates biological activities of CHEMICALNOTIN from ginger. CHEMICALNOTIN (CHEMICALNOTIN) is a bioactive CHEMICALNOTIN compound isolated from fresh ginger with anti-inflammatory and phase II enzyme inducing activities. Here we describe the CHEMICALNOTIN (CHEMICALNOTIN)-dependent metabolism and the effect of this metabolic transformation on the biological activities of CHEMICALNOTIN. Compared with other ginger compounds, such as CHEMICALNOTIN and CHEMICALNOTIN, CHEMICALNOTIN showed the most potent anti-inflammatory effect in lipopolysaccharide (LPS)-stimulated RAW 264.7 cells. The biological activities of CHEMICALNOTIN were attenuated by CHEMICALNOTIN antioxidants such as CHEMICALNOTIN (CHEMICALNOTIN) or CHEMICALNOTIN (CHEMICALNOTIN), but not CHEMICALNOTIN (CHEMICALNOTIN). CHEMICALIN was metabolised by CHEMICALNOTIN to form a CHEMICALNOTIN conjugate (CHEMICALIN) in RAW 264.7 cells, via a potential mechanism involving the catalytic activity of GENEIN (GENEIN). CHEMICALNOTIN showed reduced biological activities compared with CHEMICALNOTIN in multiple biological assays. Together, these results indicate that CHEMICALNOTIN conjugation attenuates the biological activities of CHEMICALNOTIN and other CHEMICALNOTIN compounds.
23115325	CHEMICALIN as an allosteric modulator of GENEIN in colonic inflammation. The GENENOTIN (GENENOTIN) in mouse colonic smooth muscle cell is a complex containing a pore-forming subunit (GENENOTIN) and a GENENOTIN subunit (GENENOTIN). These channels contribute to the cellular excitability of smooth muscle cells and hence regulate the motility patterns in the colon. Whole-cell voltage-clamp techniques were used to study the alterations in GENENOTIN in smooth muscle cells in experimental colitis. Colonic inflammation was induced in BALB/C mice after intracolonic administration of CHEMICALNOTIN. CHEMICALNOTIN(CHEMICALNOTIN) currents were measured at a holding potential of -60 mV in high CHEMICALNOTIN external solution. The concentration response to CHEMICALIN (CHEMICALIN), a GENEIN opener, was significantly shifted to the left in the inflamed smooth-muscle cells. Both the potency and maximal currents induced by CHEMICALNOTIN were enhanced in inflammation. The EC(50) values in control were 6259 nM (n = 10) and 422 nM (n = 8) in inflamed colon, and the maximal currents were 9.9 ± 0.71 pA/pF (60 μM) in control and 39.7 ± 8.8 pA/pF (3 μM) after inflammation. As was seen with CHEMICALNOTIN, the potency and efficacy of CHEMICALNOTIN (CHEMICALNOTIN) (10-1000 μM) on CHEMICALNOTIN(CHEMICALNOTIN) currents were significantly greater in inflamed colon compared with controls. In control cells, pretreatment with 100 µM CHEMICALNOTIN shifted the EC(50) for LEV-induced currents from 2838 (n = 6) to 154 (n = 8) nM. Sulfhydration of GENEIN (GENEIN) was induced by CHEMICALIN and colonic inflammation. These data suggest that sulfhydration of GENENOTIN induces allosteric modulation of CHEMICALNOTIN(CHEMICALNOTIN) currents in colonic inflammation.
17497253	[Short QT syndrome]. Short QT syndrome is a new genetic disorder associated with familial atrial fibrillation and/or sudden death or syncope. To date, different mutations in genes encoding for GENENOTIN (GENENOTIN, GENENOTIN, and GENENOTIN) have been identified to cause the short QT syndrome. The mutations lead to a gain of function of the affected current (GENENOTIN, GENENOTIN, and GENENOTIN). The phenotype is characterized by a shortened QT interval<335 ms after correction for heart rate at rates<80 beats/min. Furthermore, the QT interval poorly adapts to heart rate. Patients exhibit shortened atrial and ventricular effective refractory periods and, in the majority, inducibility of ventricular fibrillation. Death occurs already in newborns. Therapy of choice seems to be the implantable cardioverter defibrillator because of the high incidence of sudden death. Pharmacological treatment has been studied and it could be demonstrated, that some mutant currents may be insufficiently suppressed by drugs targeted to block the specific current such as, e.g., CHEMICALIN or CHEMICALIN in patients with a mutation in the GENEIN-coding gene GENEIN (GENEIN). CHEMICALNOTIN proved to be efficient in prolonging the QT interval and normalizing the effective refractory periods in some patients.
6374639	The pure antiandrogen CHEMICALNOTIN (CHEMICALNOTIN), a candidate of choice for the combined antihormonal treatment of prostatic cancer: a review. The nonsteroidal antiandrogen CHEMICALIN ( CHEMICALIN ) weakly interacts with the prostatic cytosolic GENEIN and shows a fast dissociation rate. When administered to immature castrated rats up to the daily dose of 100 mg/kg, it is devoid of any androgenic activity but efficiently blocks the growth-promoting activity of CHEMICALNOTIN on ventral prostate and seminal vesicle weight, thus showing the characteristics of a pure antiandrogen. In intact animals, on the other hand, the antiandrogen administered alone exerts only a partial inhibition of prostate and seminal vesicle weight. This is due to the property of the pure antiandrogen to neutralize the inhibitory feedback effect of CHEMICALNOTIN at the pituitary level on the GENENOTIN responsiveness to GENENOTIN, as illustrated in vitro in rat anterior pituitary cells in culture as well as in vivo in intact and castrated animals. In intact animals, neutralization of the inhibitory feedback action of endogenous CHEMICALNOTIN leads to an increased GENENOTIN and CHEMICALNOTIN secretion, which partly overcomes the direct action of the antiandrogen at the level of the prostate and seminal vesicles. In fact, the plasma CHEMICALNOTIN concentration is more than doubled 6 hr after the administration of 10 mg of CHEMICALNOTIN while plasma GENENOTIN and CHEMICALNOTIN levels are increased by 7- and 17-fold, respectively, after 14 days of similar daily treatment. Efficient neutralization of the androgenic action at the prostatic level in intact animals thus requires prevention of this escape phenomenon through inhibition of GENENOTIN secretion. Although inhibition of GENEIN release can be achieved by CHEMICALIN and CHEMICALIN, an optimal inhibitory effect on the prostate is obtained by the combined administration of the antiandrogen with an GENENOTIN agonist that causes a specific blockage of testicular CHEMICALNOTIN biosynthesis as well as an inhibition of the GENENOTIN responsiveness to GENENOTIN.
23104244	Cytochrome P450-mediated herb-drug interaction potential of Galgeun-tang. We evaluated the herb-drug interaction potential of Galgeun-tang (GGT) extracts, mediated by cytochrome P450 (CYP) inhibition/induction. Further, the effects of fermentation on the CYP-mediated herb-drug interaction potential of GGT extracts were determined. As measured by LC-ESI/MS/MS, GGT extracts (0-300μg/mL) showed no inhibitory activity toward eight CYP isoforms (1A2, 2A6, 2B6, 2C9, 2C19, 2D6, 2E1, and 3A4) in pooled human liver microsomes, suggesting that GGT may have low potential for herb-drug interactions mediated by CYP inhibition. Hepatic CYP expression and activity in rats treated with GGT extracts twice per day for 1week was examined. Among the tested CYP isoforms (1A1, 1A2, 1B1, 2B1, 2C11, 2E1, 3A1, 3A2, and 4A1), CYP1B1 and 4A1 were increased by GGT extracts. Hepatic activities of 7-ethoxyresorufin-O-deethylase, 7-pentoxyresorufin-O-depentylase, and chlorzoxazone 6-hydroxylase, but not midazolam hydroxylase were also elevated. These results raise the possibility that GGT extracts may increase the toxicity of environmental toxicants through the elevating CYP-dependent metabolic activation. Interestingly, the increases in CYP1B1 and CYP4A1 levels, and 7-ethoxyresorufin-O-deethylase, 7-pentoxyresorufin-O-depentylase, and chlorzoxazone 6-hydroxylase activities were attenuated by fermentation of GGT extract using Lactobacillus plantarum KFRI 402, but not 144. Further studies are needed to identify the CYP regulatory component(s) from GGT and determination its metabolism.
